userid,version,sum_gamerounds,retention_1,retention_7
100996,gate_30,38,False,False
100997,gate_30,132,True,False
100998,gate_30,102,True,False
100999,gate_30,44,True,True
101000,gate_30,20,False,False
101001,gate_30,7,False,False
101002,gate_30,47,True,False
101003,gate_30,24,True,False
101004,gate_30,0,True,True
101005,gate_30,90,True,True
101006,gate_30,11,True,False
101007,gate_30,97,True,True
101008,gate_30,271,False,False
101009,gate_30,22,True,False
101010,gate_30,24,False,False
101011,gate_30,81,False,False
101012,gate_30,86,False,False
101013,gate_30,69,True,False
101014,gate_30,0,True,False
101015,gate_30,138,False,False
101016,gate_30,65,False,False
101017,gate_30,43,True,False
101018,gate_30,22,False,False
101019,gate_30,78,True,False
101020,gate_30,45,False,False
101021,gate_30,90,False,False
101022,gate_30,77,False,False
101023,gate_30,13,True,False
101024,gate_30,31,True,True
101025,gate_30,7,True,True
101026,gate_30,11,True,True
101027,gate_30,142,False,False
101028,gate_30,41,False,False
101029,gate_30,40,True,True
101030,gate_30,25,True,True
101031,gate_30,74,False,False
101032,gate_30,7,False,False
101033,gate_30,97,False,False
101034,gate_30,15,True,True
101035,gate_30,4,True,False
101036,gate_30,70,False,False
101037,gate_30,8,False,False
101038,gate_30,7,True,False
101039,gate_30,34,True,False
101040,gate_30,2,False,False
101041,gate_30,6,True,True
101042,gate_30,49,False,False
101043,gate_30,33,True,True
101044,gate_30,42,True,False
101045,gate_30,16,False,False
101046,gate_30,9,True,False
101047,gate_30,50,False,False
101048,gate_30,30,False,False
101049,gate_30,66,False,False
101050,gate_30,4,False,False
101051,gate_30,28,False,False
101052,gate_30,46,True,False
101053,gate_30,27,False,False
101054,gate_30,7,False,False
101055,gate_30,102,False,False
101056,gate_30,39,False,False
101057,gate_30,150,False,False
101058,gate_30,5,False,False
101059,gate_30,20,False,False
101060,gate_30,158,False,False
101061,gate_30,8,False,False
101062,gate_30,109,True,True
101063,gate_30,51,True,False
101064,gate_30,0,True,True
101065,gate_30,62,False,False
101066,gate_30,104,True,True
101067,gate_30,1,True,True
101068,gate_30,3,True,True
101069,gate_30,0,False,False
101070,gate_30,23,True,False
101071,gate_30,122,False,False
101072,gate_30,163,False,False
101073,gate_30,43,False,False
101074,gate_30,76,True,False
101075,gate_30,31,True,True
101076,gate_30,28,False,False
101077,gate_30,80,True,True
101078,gate_30,50,False,False
101079,gate_30,24,False,False
101080,gate_30,46,False,False
101081,gate_30,78,False,False
101082,gate_30,22,True,False
101083,gate_30,17,True,False
101084,gate_30,96,True,False
101085,gate_30,151,True,True
101086,gate_30,15,False,False
101087,gate_30,95,False,False
101088,gate_30,7,False,False
101089,gate_30,86,False,False
101090,gate_30,32,True,True
101091,gate_30,0,False,False
101092,gate_30,2,False,False
101093,gate_30,3,True,True
101094,gate_30,6,True,False
101095,gate_30,79,False,False
101096,gate_30,6,True,True
101097,gate_30,12,False,False
101098,gate_30,85,True,False
101099,gate_30,69,False,False
101100,gate_30,27,False,False
101101,gate_30,13,False,False
101102,gate_30,31,True,False
101103,gate_30,16,False,False
101104,gate_30,149,False,False
101105,gate_30,34,False,False
101106,gate_30,28,True,True
101107,gate_30,2,False,False
101108,gate_30,0,False,False
101109,gate_30,5,True,False
101110,gate_30,67,True,False
101111,gate_30,23,False,False
101112,gate_30,5,False,False
101113,gate_30,46,False,False
101114,gate_30,105,False,False
101115,gate_30,5,False,False
101116,gate_30,21,False,False
101117,gate_30,3,False,False
101118,gate_30,4,True,False
101119,gate_30,36,False,False
101120,gate_30,27,False,False
101121,gate_30,5,False,False
101122,gate_30,2,True,False
101123,gate_30,64,True,True
101124,gate_30,20,False,False
101125,gate_30,180,False,False
101126,gate_30,87,False,False
101127,gate_30,17,True,False
101128,gate_30,182,False,False
101129,gate_30,159,True,False
101130,gate_30,35,True,True
101131,gate_30,11,False,False
101132,gate_30,26,False,False
101133,gate_30,6,False,False
101134,gate_30,11,False,False
101135,gate_30,0,False,False
101136,gate_30,29,True,False
101137,gate_30,22,False,False
101138,gate_30,102,True,True
101139,gate_30,58,False,False
101140,gate_30,30,True,False
101141,gate_30,63,False,False
101142,gate_30,47,False,False
101143,gate_30,35,False,False
101144,gate_30,11,False,False
101145,gate_30,42,True,False
101146,gate_30,21,False,False
101147,gate_30,433,True,False
101148,gate_30,84,False,False
101149,gate_30,78,True,True
101150,gate_30,48,False,False
101151,gate_30,8,True,False
101152,gate_30,86,False,False
101153,gate_30,145,False,False
101154,gate_30,132,False,False
101155,gate_30,94,False,False
101156,gate_30,114,False,False
101157,gate_30,29,False,False
101158,gate_30,8,True,True
101159,gate_30,22,False,False
101160,gate_30,3,False,False
101161,gate_30,14,False,False
101162,gate_30,7,False,False
101163,gate_30,99,False,False
101164,gate_30,0,True,True
101165,gate_30,3,True,False
101166,gate_30,16,False,False
101167,gate_30,27,True,False
101168,gate_30,5,False,False
101169,gate_30,174,False,False
101170,gate_30,51,False,False
101171,gate_30,1,False,False
101172,gate_30,3,False,False
101173,gate_30,6,False,False
101174,gate_30,30,True,True
101175,gate_30,34,False,False
101176,gate_30,32,True,False
101177,gate_30,127,False,False
101178,gate_30,1,False,False
101179,gate_30,71,True,False
101180,gate_30,15,False,False
101181,gate_30,13,True,False
101182,gate_30,76,True,False
101183,gate_30,41,False,False
101184,gate_30,89,False,False
101185,gate_30,43,False,False
101186,gate_30,62,False,False
101187,gate_30,63,False,False
101188,gate_30,61,True,True
101189,gate_30,44,False,False
101190,gate_30,19,False,False
101191,gate_30,57,False,False
101192,gate_30,63,False,False
101193,gate_30,19,False,False
101194,gate_30,9,True,True
101195,gate_30,15,False,False
101196,gate_30,48,True,False
101197,gate_30,2,True,False
101198,gate_30,46,False,False
101199,gate_30,54,True,False
101200,gate_30,47,False,False
101201,gate_30,35,False,False
101202,gate_30,126,False,False
101203,gate_30,79,False,False
101204,gate_30,39,True,True
101205,gate_30,35,True,True
101206,gate_30,13,True,False
101207,gate_30,3,False,False
101208,gate_30,32,False,False
101209,gate_30,30,False,False
101210,gate_30,6,False,False
101211,gate_30,27,False,False
101212,gate_30,48,False,False
101213,gate_30,72,False,False
101214,gate_30,5,False,False
101215,gate_30,124,False,False
101216,gate_30,161,True,False
101217,gate_30,8,False,False
101218,gate_30,34,False,False
101219,gate_30,158,True,True
101220,gate_30,34,True,True
101221,gate_30,44,False,False
101222,gate_30,14,False,False
101223,gate_30,92,True,False
101224,gate_30,74,False,False
101225,gate_30,29,True,False
101226,gate_30,12,True,True
101227,gate_30,60,True,False
101228,gate_30,37,True,True
101229,gate_30,46,True,True
101230,gate_30,17,True,False
101231,gate_30,43,True,False
101232,gate_30,6,True,True
101233,gate_30,49,False,False
101234,gate_30,85,True,False
101235,gate_30,3,False,False
101236,gate_30,89,False,False
101237,gate_30,15,False,False
101238,gate_30,111,True,False
101239,gate_30,98,False,False
101240,gate_30,162,True,False
101241,gate_30,7,True,True
101242,gate_30,12,True,False
101243,gate_30,2,True,False
101244,gate_30,32,False,False
101245,gate_30,121,True,True
101246,gate_30,96,True,True
101247,gate_30,5,False,False
101248,gate_30,27,False,False
101249,gate_30,95,True,True
101250,gate_30,56,True,True
101251,gate_30,55,False,False
101252,gate_30,51,False,False
101253,gate_30,56,True,True
101254,gate_30,15,False,False
101255,gate_30,98,False,False
101256,gate_30,120,True,False
101257,gate_30,41,False,False
101258,gate_30,188,False,False
101259,gate_30,4,False,False
101260,gate_30,23,False,False
101261,gate_30,62,False,False
101262,gate_30,49,False,False
101263,gate_30,37,False,False
101264,gate_30,36,False,False
101265,gate_30,258,True,False
101266,gate_30,45,False,False
101267,gate_30,120,True,False
101268,gate_30,118,False,False
101269,gate_30,4,False,False
101270,gate_30,30,True,True
101271,gate_30,1,True,True
101272,gate_30,94,False,False
101273,gate_30,36,False,False
101274,gate_30,46,False,False
101275,gate_30,17,True,False
101276,gate_30,56,True,True
101277,gate_30,1,False,False
101278,gate_30,89,True,False
101279,gate_30,3,True,True
101280,gate_30,41,True,True
101281,gate_30,26,False,False
101282,gate_30,15,True,False
101283,gate_30,39,False,False
101284,gate_30,9,False,False
101285,gate_30,6,True,False
101286,gate_30,152,True,True
101287,gate_30,111,False,False
101288,gate_30,38,True,False
101289,gate_30,69,False,False
101290,gate_30,13,True,False
101291,gate_30,211,True,True
101292,gate_30,186,False,False
101293,gate_30,24,True,True
101294,gate_30,140,False,False
101295,gate_30,40,True,False
101296,gate_30,3,False,False
101297,gate_30,1,False,False
101298,gate_30,40,False,False
101299,gate_30,28,True,True
101300,gate_30,20,False,False
101301,gate_30,57,True,False
101302,gate_30,91,False,False
101303,gate_30,10,False,False
101304,gate_30,10,True,True
101305,gate_30,43,False,False
101306,gate_30,18,True,True
101307,gate_30,26,False,False
101308,gate_30,75,False,False
101309,gate_30,57,False,False
101310,gate_30,141,False,False
101311,gate_30,37,True,False
101312,gate_30,36,False,False
101313,gate_30,88,False,False
101314,gate_30,16,True,True
101315,gate_30,9,True,True
101316,gate_30,57,True,False
101317,gate_30,42,False,False
101318,gate_30,36,True,False
101319,gate_30,32,False,False
101320,gate_30,72,False,False
101321,gate_30,44,False,False
101322,gate_30,361,False,False
101323,gate_30,138,False,False
101324,gate_30,33,False,False
101325,gate_30,52,True,True
101326,gate_30,16,False,False
101327,gate_30,46,False,False
101328,gate_30,13,True,False
101329,gate_30,6,False,False
101330,gate_30,122,False,False
101331,gate_30,4,False,False
101332,gate_30,45,True,True
101333,gate_30,6,False,False
101334,gate_30,28,False,False
101335,gate_30,35,True,True
101336,gate_30,41,False,False
101337,gate_30,14,True,True
101338,gate_30,34,False,False
101339,gate_30,58,True,False
101340,gate_30,85,False,False
101341,gate_30,41,True,False
101342,gate_30,13,True,False
101343,gate_30,66,False,False
101344,gate_30,22,True,True
101345,gate_30,78,False,False
101346,gate_30,32,False,False
101347,gate_30,83,False,False
101348,gate_30,84,False,False
101349,gate_30,57,False,False
101350,gate_30,26,True,False
101351,gate_30,18,True,False
101352,gate_30,2,False,False
101353,gate_30,48,False,False
101354,gate_30,28,False,False
101355,gate_30,53,True,False
101356,gate_30,93,False,False
101357,gate_30,24,False,False
101358,gate_30,41,True,True
101359,gate_30,66,True,True
101360,gate_30,142,True,False
101361,gate_30,29,True,False
101362,gate_30,16,False,False
101363,gate_30,37,True,True
101364,gate_30,8,False,False
101365,gate_30,30,False,False
101366,gate_30,8,True,True
101367,gate_30,21,False,False
101368,gate_30,25,False,False
101369,gate_30,9,True,False
101370,gate_30,140,False,False
101371,gate_30,45,False,False
101372,gate_30,14,False,False
101373,gate_30,51,False,False
101374,gate_30,16,False,False
101375,gate_30,41,False,False
101376,gate_30,0,True,False
101377,gate_30,178,True,False
101378,gate_30,167,True,True
101379,gate_30,78,False,False
101380,gate_30,16,True,False
101381,gate_30,26,True,True
101382,gate_30,62,False,False
101383,gate_30,13,False,False
101384,gate_30,2,False,False
101385,gate_30,29,False,False
101386,gate_30,218,True,False
101387,gate_30,26,False,False
101388,gate_30,8,False,False
101389,gate_30,227,False,False
101390,gate_30,38,False,False
101391,gate_30,47,True,False
101392,gate_30,3,False,False
101393,gate_30,1,True,False
101394,gate_30,93,False,False
101395,gate_30,4,False,False
101396,gate_30,3,True,False
101397,gate_30,345,True,False
101398,gate_30,6,False,False
101399,gate_30,117,True,True
101400,gate_30,267,False,False
101401,gate_30,14,False,False
101402,gate_30,56,False,False
101403,gate_30,226,False,False
101404,gate_30,53,False,False
101405,gate_30,9,False,False
101406,gate_30,89,False,False
101407,gate_30,11,True,True
101408,gate_30,27,True,True
101409,gate_30,13,False,False
101410,gate_30,33,True,False
101411,gate_30,27,True,False
101412,gate_30,0,True,False
101413,gate_30,10,False,False
101414,gate_30,14,True,False
101415,gate_30,130,False,False
101416,gate_30,20,False,False
101417,gate_30,37,False,False
101418,gate_30,26,False,False
101419,gate_30,78,False,False
101420,gate_30,62,False,False
101421,gate_30,125,False,False
101422,gate_30,23,True,True
101423,gate_30,162,True,False
101424,gate_30,72,False,False
101425,gate_30,35,False,False
101426,gate_30,15,True,True
101427,gate_30,49,True,False
101428,gate_30,29,True,True
101429,gate_30,54,True,True
101430,gate_30,107,True,False
101431,gate_30,62,True,False
101432,gate_30,16,True,False
101433,gate_30,80,False,False
101434,gate_30,28,False,False
101435,gate_30,96,False,False
101436,gate_30,33,True,True
101437,gate_30,70,True,True
101438,gate_30,117,True,False
101439,gate_30,139,False,False
101440,gate_30,3,False,False
101441,gate_30,37,True,False
101442,gate_30,62,True,False
101443,gate_30,46,False,False
101444,gate_30,44,True,True
101445,gate_30,41,False,False
101446,gate_30,2,True,False
101447,gate_30,40,False,False
101448,gate_30,123,False,False
101449,gate_30,0,True,False
101450,gate_30,26,True,True
101451,gate_30,93,False,False
101452,gate_30,8,False,False
101453,gate_30,16,False,False
101454,gate_30,30,True,False
101455,gate_30,27,False,False
101456,gate_30,97,True,False
101457,gate_30,5,True,True
101458,gate_30,13,False,False
101459,gate_30,20,False,False
101460,gate_30,10,False,False
101461,gate_30,26,False,False
101462,gate_30,24,False,False
101463,gate_30,16,False,False
101464,gate_30,28,True,False
101465,gate_30,56,False,False
101466,gate_30,49,False,False
101467,gate_30,128,False,False
101468,gate_30,62,False,False
101469,gate_30,45,True,False
101470,gate_30,61,False,False
101471,gate_30,41,True,True
101472,gate_30,19,False,False
101473,gate_30,36,True,True
101474,gate_30,43,True,False
101475,gate_30,60,True,False
101476,gate_30,104,False,False
101477,gate_30,20,True,True
101478,gate_30,46,True,False
101479,gate_30,200,False,False
101480,gate_30,84,True,True
